               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
182,0.55992,0.52018,1.1408,0.99795,0.98438,0.99954,0.94476,0.950238,0.50001,0.22635,1.0382,0.0028324,0.0028324,0.0028324
193,0.55109,0.52346,1.135,0.98735,0.99281,0.99872,0.94485,0.950237,0.52758,0.22689,1.0547,0.0023968,0.0023968,0.0023968
177,0.56796,0.54799,1.14,0.9819,0.97108,0.99841,0.94483,0.950188,0.53298,0.23969,1.0502,0.0030304,0.0030304,0.0030304
236,0.52517,0.47226,1.1264,0.98947,0.99278,0.99941,0.94465,0.950126,0.51371,0.22083,1.0398,0.000694,0.000694,0.000694
239,0.53314,0.48738,1.1292,0.98816,0.98868,0.99934,0.94465,0.950119,0.50373,0.21738,1.0387,0.0005752,0.0005752,0.0005752
234,0.526,0.48135,1.1236,0.99032,0.99349,0.99946,0.94463,0.950113,0.51623,0.22376,1.0432,0.0007732,0.0007732,0.0007732
240,0.52517,0.4626,1.1218,0.98958,0.98837,0.99942,0.9446,0.950082,0.4986,0.22435,1.0346,0.0005356,0.0005356,0.0005356
241,0.53241,0.47826,1.1292,0.98719,0.98952,0.99939,0.94451,0.949998,0.49498,0.22535,1.0322,0.000496,0.000496,0.000496
242,0.53138,0.47793,1.1242,0.98846,0.99092,0.9989,0.94456,0.949994,0.49692,0.2244,1.0353,0.0004564,0.0004564,0.0004564
203,0.54044,0.51217,1.1347,0.984,0.99343,0.99853,0.94459,0.949984,0.54698,0.25157,1.0609,0.0020008,0.0020008,0.0020008
183,0.55774,0.53055,1.1422,0.98489,0.99118,0.9999,0.9444,0.94995,0.52313,0.23718,1.0575,0.0027928,0.0027928,0.0027928
195,0.55644,0.5088,1.1301,0.99569,0.99994,1,0.94424,0.949816,0.52374,0.21433,1.0537,0.0023176,0.0023176,0.0023176
189,0.55562,0.53432,1.1306,0.99391,0.9894,0.99994,0.94415,0.949729,0.50081,0.22338,1.0382,0.0025552,0.0025552,0.0025552
157,0.57372,0.55161,1.1438,0.97725,0.99546,0.99821,0.94428,0.949673,0.52598,0.25362,1.0396,0.0038224,0.0038224,0.0038224
243,0.52567,0.46283,1.1219,0.98857,0.9918,0.99913,0.9439,0.949423,0.50033,0.21417,1.0368,0.0004168,0.0004168,0.0004168
237,0.53508,0.49459,1.1269,0.98947,0.9915,0.99943,0.94376,0.949327,0.5037,0.22023,1.0359,0.0006544,0.0006544,0.0006544
196,0.54524,0.51751,1.1301,0.99237,1,1,0.94362,0.949258,0.52102,0.21127,1.0499,0.002278,0.002278,0.002278
228,0.52696,0.46249,1.1258,0.9921,0.99298,0.99996,0.94348,0.949128,0.52821,0.21055,1.0502,0.0010108,0.0010108,0.0010108
200,0.55049,0.50844,1.1374,0.98893,1,1,0.94342,0.949078,0.51249,0.22493,1.0371,0.0021196,0.0021196,0.0021196
192,0.56076,0.52027,1.1441,0.98924,0.98383,0.99843,0.94353,0.94902,0.51976,0.23835,1.0599,0.0024364,0.0024364,0.0024364
238,0.52761,0.46804,1.1224,0.98761,0.98951,0.99911,0.94345,0.949016,0.50874,0.21084,1.0431,0.0006148,0.0006148,0.0006148
188,0.56001,0.524,1.1371,0.97147,0.97868,0.99783,0.94355,0.948978,0.49416,0.24188,1.0355,0.0025948,0.0025948,0.0025948
206,0.54302,0.50562,1.1295,0.98923,0.99535,0.99897,0.9434,0.948957,0.52082,0.22975,1.0511,0.001882,0.001882,0.001882
181,0.56094,0.52563,1.1361,0.98998,0.99724,0.99992,0.94317,0.948845,0.50056,0.24446,1.027,0.002872,0.002872,0.002872
146,0.58982,0.57426,1.145,0.98548,0.9834,0.99828,0.94326,0.948762,0.51219,0.25166,1.0382,0.004258,0.004258,0.004258
233,0.53043,0.48311,1.1216,0.98785,0.9916,0.99893,0.94278,0.948395,0.51434,0.21701,1.0454,0.0008128,0.0008128,0.0008128
176,0.57189,0.54621,1.1349,0.98373,0.98001,0.99731,0.9429,0.948341,0.54648,0.25184,1.0582,0.00307,0.00307,0.00307
201,0.54591,0.50148,1.1346,0.98673,0.98853,0.99952,0.94256,0.948256,0.51861,0.2433,1.0412,0.00208,0.00208,0.00208
211,0.53973,0.50013,1.1355,0.97443,0.9951,0.99911,0.94249,0.948152,0.52093,0.2225,1.0567,0.001684,0.001684,0.001684
235,0.52977,0.47329,1.1278,0.98981,0.99567,0.99946,0.94244,0.948142,0.52216,0.22913,1.0467,0.0007336,0.0007336,0.0007336
202,0.55768,0.51201,1.1372,0.98893,0.99223,0.99948,0.94241,0.948117,0.53583,0.23731,1.0525,0.0020404,0.0020404,0.0020404
245,0.52917,0.46167,1.1328,0.98888,0.99148,0.99938,0.94227,0.947981,0.50716,0.24495,1.0413,0.0003376,0.0003376,0.0003376
223,0.5391,0.4922,1.1258,0.98679,0.98855,0.9992,0.94216,0.947864,0.52968,0.2253,1.0521,0.0012088,0.0012088,0.0012088
184,0.56343,0.53318,1.1361,0.97698,0.99279,0.99957,0.94209,0.947838,0.53422,0.27593,1.0665,0.0027532,0.0027532,0.0027532
187,0.56485,0.53075,1.1376,0.98187,0.99736,1,0.94203,0.947827,0.51853,0.21311,1.0496,0.0026344,0.0026344,0.0026344
230,0.52912,0.47076,1.1295,0.9851,0.99334,0.99946,0.94206,0.9478,0.52695,0.2157,1.0489,0.0009316,0.0009316,0.0009316
175,0.56057,0.53659,1.1367,0.96264,0.98493,0.9966,0.94233,0.947757,0.55109,0.30223,1.0624,0.0031096,0.0031096,0.0031096
137,0.59124,0.5884,1.1483,0.97429,0.96654,0.99782,0.94197,0.947555,0.5344,0.26233,1.059,0.0046144,0.0046144,0.0046144
151,0.58651,0.5681,1.1569,0.97472,0.98234,0.99809,0.94183,0.947456,0.49156,0.25939,1.037,0.00406,0.00406,0.00406
231,0.53064,0.47484,1.1283,0.98284,0.996,0.99945,0.94155,0.94734,0.52334,0.22924,1.0478,0.000892,0.000892,0.000892
244,0.52454,0.45997,1.1268,0.9891,0.99215,0.99941,0.94148,0.947273,0.50731,0.23077,1.0399,0.0003772,0.0003772,0.0003772
212,0.53747,0.48996,1.1258,0.98414,0.9953,0.99869,0.94138,0.947111,0.51844,0.22429,1.0581,0.0016444,0.0016444,0.0016444
209,0.55066,0.49838,1.135,0.98306,0.98899,0.9965,0.94138,0.946892,0.52598,0.23914,1.0483,0.0017632,0.0017632,0.0017632
168,0.57876,0.56105,1.1475,0.97688,0.9867,0.99512,0.94133,0.946709,0.50116,0.26829,1.0385,0.0033868,0.0033868,0.0033868
162,0.57271,0.55119,1.1472,0.96903,0.98345,0.99697,0.94101,0.946606,0.51654,0.25202,1.0328,0.0036244,0.0036244,0.0036244
161,0.58623,0.56102,1.1396,0.97128,0.97718,0.99309,0.94118,0.946371,0.4899,0.26432,1.0185,0.003664,0.003664,0.003664
224,0.5364,0.49471,1.1242,0.98418,0.9887,0.99892,0.94001,0.945901,0.53129,0.22404,1.0552,0.0011692,0.0011692,0.0011692
207,0.54822,0.51316,1.1316,0.98289,0.99559,0.99845,0.93966,0.945539,0.53081,0.23837,1.0559,0.0018424,0.0018424,0.0018424
208,0.5425,0.49925,1.1286,0.98247,0.99406,0.9986,0.93953,0.945437,0.52306,0.22733,1.0482,0.0018028,0.0018028,0.0018028
153,0.57113,0.55273,1.1328,0.966,0.98093,0.99529,0.93988,0.945421,0.49898,0.26608,1.0307,0.0039808,0.0039808,0.0039808
185,0.56963,0.53214,1.1425,0.9701,0.98118,0.99657,0.93929,0.945018,0.53909,0.2791,1.0746,0.0027136,0.0027136,0.0027136
140,0.58905,0.58775,1.1512,0.99177,0.97286,0.99812,0.93892,0.94484,0.53401,0.27054,1.0548,0.0044956,0.0044956,0.0044956
167,0.57629,0.56326,1.1519,0.97316,0.97784,0.99143,0.93931,0.944522,0.49485,0.25947,1.0227,0.0034264,0.0034264,0.0034264
165,0.5689,0.55041,1.1395,0.98337,0.97731,0.99556,0.9387,0.944386,0.502,0.27724,1.044,0.0035056,0.0035056,0.0035056
141,0.5824,0.57228,1.1406,0.9852,0.97738,0.99881,0.93785,0.943946,0.52362,0.25084,1.0587,0.004456,0.004456,0.004456
169,0.57936,0.54466,1.1442,0.97464,0.97917,0.99325,0.93822,0.943723,0.4982,0.26276,1.0425,0.0033472,0.0033472,0.0033472
145,0.58191,0.56976,1.149,0.96241,0.98161,0.99589,0.93787,0.943672,0.51374,0.25102,1.0385,0.0042976,0.0042976,0.0042976
172,0.57371,0.54754,1.1388,0.96939,0.98607,0.99329,0.93813,0.943646,0.51222,0.24669,1.0424,0.0032284,0.0032284,0.0032284
210,0.54426,0.50623,1.1291,0.98353,0.99222,0.99738,0.93755,0.943533,0.52053,0.23503,1.0462,0.0017236,0.0017236,0.0017236
126,0.60484,0.62081,1.1614,0.9703,0.96587,0.99558,0.93763,0.943425,0.48962,0.26769,1.0414,0.00505,0.00505,0.00505
128,0.59086,0.59152,1.1593,0.94102,0.96598,0.98956,0.93807,0.943219,0.50934,0.32045,1.0443,0.0049708,0.0049708,0.0049708
138,0.58569,0.57699,1.1504,0.9813,0.98868,0.99902,0.93661,0.942851,0.53396,0.23834,1.079,0.0045748,0.0045748,0.0045748
171,0.56542,0.54616,1.1376,0.97624,0.98914,0.99452,0.93702,0.94277,0.51166,0.25856,1.048,0.003268,0.003268,0.003268
134,0.59849,0.59918,1.1549,0.97384,0.97312,0.99643,0.93673,0.9427,0.54784,0.26139,1.0815,0.0047332,0.0047332,0.0047332
136,0.57661,0.57011,1.1497,0.97457,0.97117,0.99576,0.93664,0.942552,0.49143,0.24552,1.0515,0.004654,0.004654,0.004654
142,0.5858,0.55938,1.1499,0.97486,0.9758,0.99728,0.93538,0.94157,0.50999,0.27726,1.0419,0.0044164,0.0044164,0.0044164
164,0.553,0.53288,1.1346,0.98005,0.97387,0.99609,0.93489,0.94101,0.48536,0.25819,1.0265,0.0035452,0.0035452,0.0035452
139,0.58249,0.57313,1.1497,0.95237,0.98573,0.99409,0.93505,0.940954,0.51263,0.27364,1.064,0.0045352,0.0045352,0.0045352
108,0.61797,0.64508,1.1588,0.95444,0.96608,0.99355,0.9348,0.940675,0.50389,0.30098,1.0339,0.0057628,0.0057628,0.0057628
132,0.59498,0.59281,1.1501,0.97853,0.96648,0.99396,0.93475,0.940671,0.48953,0.26691,1.0307,0.0048124,0.0048124,0.0048124
135,0.58522,0.57777,1.1504,0.96657,0.96111,0.99415,0.9342,0.940195,0.54485,0.27795,1.0823,0.0046936,0.0046936,0.0046936
147,0.57672,0.55441,1.1427,0.97529,0.9557,0.99525,0.9337,0.939855,0.53181,0.24919,1.053,0.0042184,0.0042184,0.0042184
110,0.60553,0.60786,1.154,0.96446,0.96264,0.99614,0.93353,0.939791,0.53649,0.29165,1.0455,0.0056836,0.0056836,0.0056836
144,0.58993,0.58404,1.1493,0.97706,0.98238,0.99237,0.9338,0.939657,0.48744,0.24765,1.0338,0.0043372,0.0043372,0.0043372
173,0.56433,0.53414,1.1437,0.97089,0.98566,0.9939,0.93332,0.939378,0.56024,0.26575,1.0823,0.0031888,0.0031888,0.0031888
143,0.58471,0.59067,1.1556,0.9574,0.95747,0.99312,0.9334,0.939372,0.52686,0.28866,1.0701,0.0043768,0.0043768,0.0043768
149,0.58235,0.57463,1.1467,0.96573,0.94653,0.99516,0.93267,0.938919,0.51549,0.27077,1.0491,0.0041392,0.0041392,0.0041392
148,0.58202,0.56655,1.1431,0.95445,0.96954,0.99373,0.93279,0.938884,0.53315,0.28823,1.0661,0.0041788,0.0041788,0.0041788
94,0.61526,0.64277,1.1609,0.96369,0.95169,0.9908,0.93293,0.938717,0.51119,0.33024,1.0443,0.0063172,0.0063172,0.0063172
103,0.61458,0.64198,1.1625,0.95856,0.96024,0.99532,0.93236,0.938656,0.57637,0.3277,1.0785,0.0059608,0.0059608,0.0059608
131,0.60026,0.60253,1.1588,0.9649,0.94659,0.99076,0.9325,0.938326,0.49567,0.28657,1.0251,0.004852,0.004852,0.004852
127,0.59818,0.60891,1.1455,0.97013,0.97595,0.99769,0.9315,0.938119,0.53645,0.2583,1.0848,0.0050104,0.0050104,0.0050104
125,0.58806,0.58796,1.1501,0.95237,0.95746,0.98625,0.93261,0.937974,0.50811,0.31219,1.0485,0.0050896,0.0050896,0.0050896
163,0.57126,0.56305,1.1408,0.95973,0.98485,0.99499,0.93133,0.937696,0.52545,0.26645,1.0386,0.0035848,0.0035848,0.0035848
109,0.61458,0.6255,1.1661,0.97385,0.95807,0.99233,0.9309,0.937043,0.54512,0.29366,1.0576,0.0057232,0.0057232,0.0057232
170,0.56648,0.5422,1.14,0.9632,0.98081,0.98905,0.93067,0.936508,0.52408,0.28945,1.0745,0.0033076,0.0033076,0.0033076
85,0.62271,0.6591,1.1614,0.97739,0.93116,0.98836,0.93065,0.936421,0.51968,0.30844,1.0476,0.0066736,0.0066736,0.0066736
93,0.61531,0.64121,1.1612,0.98449,0.93212,0.98982,0.9299,0.935892,0.51749,0.31606,1.0567,0.0063568,0.0063568,0.0063568
111,0.61011,0.61447,1.1562,0.94066,0.97363,0.99166,0.929,0.935266,0.50406,0.29311,1.0334,0.005644,0.005644,0.005644
77,0.63297,0.67561,1.1718,0.97288,0.95761,0.99188,0.92743,0.933875,0.526,0.30787,1.0444,0.0069904,0.0069904,0.0069904
122,0.59012,0.58418,1.1477,0.9648,0.97608,0.98874,0.9277,0.933804,0.53143,0.26978,1.0523,0.0052084,0.0052084,0.0052084
112,0.60849,0.61338,1.1523,0.95454,0.95587,0.99328,0.92678,0.93343,0.51853,0.35215,1.0405,0.0056044,0.0056044,0.0056044
119,0.59959,0.60883,1.1554,0.92776,0.9744,0.98706,0.92711,0.933105,0.49224,0.30196,1.035,0.0053272,0.0053272,0.0053272
121,0.60149,0.60156,1.1575,0.98036,0.96184,0.99479,0.92623,0.933086,0.5692,0.28948,1.0947,0.005248,0.005248,0.005248
118,0.59436,0.6083,1.1506,0.94765,0.96226,0.98617,0.92717,0.93307,0.55929,0.29692,1.0829,0.0053668,0.0053668,0.0053668
156,0.58019,0.55421,1.144,0.97208,0.99063,0.99036,0.92658,0.932958,0.50966,0.25682,1.0327,0.003862,0.003862,0.003862
104,0.61132,0.63414,1.1634,0.96521,0.97676,0.99062,0.92655,0.932957,0.58357,0.31167,1.0891,0.0059212,0.0059212,0.0059212
117,0.60183,0.61253,1.1575,0.96325,0.9544,0.99192,0.92626,0.932826,0.5763,0.29603,1.0702,0.0054064,0.0054064,0.0054064
114,0.60692,0.61503,1.1578,0.95531,0.96043,0.98697,0.92563,0.931764,0.49313,0.29925,1.0318,0.0055252,0.0055252,0.0055252
129,0.59613,0.58867,1.153,0.95877,0.96312,0.99181,0.92506,0.931735,0.56644,0.2817,1.1029,0.0049312,0.0049312,0.0049312
105,0.60984,0.61842,1.1593,0.96139,0.95474,0.99336,0.92483,0.931683,0.50623,0.28083,1.0378,0.0058816,0.0058816,0.0058816
99,0.61993,0.63864,1.1628,0.95707,0.9605,0.99086,0.9251,0.931676,0.60606,0.34106,1.0866,0.0061192,0.0061192,0.0061192
150,0.58212,0.56018,1.1437,0.96418,0.9931,0.99538,0.92419,0.931309,0.53466,0.25074,1.0585,0.0040996,0.0040996,0.0040996
100,0.61417,0.6303,1.1612,0.96396,0.98987,0.99294,0.92334,0.9303,0.55332,0.31984,1.0739,0.0060796,0.0060796,0.0060796
113,0.60683,0.60847,1.1649,0.94028,0.97015,0.99259,0.92299,0.92995,0.51922,0.31868,1.0573,0.0055648,0.0055648,0.0055648
130,0.59258,0.58565,1.1464,0.94514,0.96392,0.98942,0.92291,0.929561,0.57305,0.31768,1.0801,0.0048916,0.0048916,0.0048916
133,0.58805,0.58233,1.1428,0.93685,0.96767,0.98523,0.92264,0.928899,0.55459,0.29586,1.0805,0.0047728,0.0047728,0.0047728
106,0.60777,0.62044,1.1598,0.96311,0.95095,0.98776,0.92218,0.928738,0.53521,0.30443,1.0659,0.005842,0.005842,0.005842
86,0.63592,0.66171,1.1657,0.93979,0.95095,0.99056,0.92118,0.928118,0.48968,0.32341,1.0344,0.006634,0.006634,0.006634
107,0.60539,0.62318,1.1568,0.94737,0.96144,0.99126,0.92101,0.928035,0.50221,0.31046,1.0415,0.0058024,0.0058024,0.0058024
102,0.60141,0.62532,1.1588,0.943,0.92884,0.98827,0.9205,0.927277,0.54435,0.33824,1.0602,0.0060004,0.0060004,0.0060004
120,0.5943,0.59644,1.1451,0.94315,0.95421,0.98203,0.92075,0.926878,0.5868,0.32557,1.0935,0.0052876,0.0052876,0.0052876
123,0.59912,0.60627,1.1565,0.94102,0.94408,0.97916,0.91964,0.925592,0.52753,0.33858,1.0707,0.0051688,0.0051688,0.0051688
68,0.64042,0.68727,1.1745,0.92766,0.92873,0.97891,0.91953,0.925468,0.46926,0.35057,1.0176,0.0073468,0.0073468,0.0073468
79,0.62664,0.66475,1.1666,0.96878,0.9682,0.99462,0.9172,0.924942,0.571,0.3272,1.0666,0.0069112,0.0069112,0.0069112
101,0.61201,0.64793,1.1693,0.95141,0.92841,0.9811,0.9184,0.92467,0.57156,0.37382,1.0915,0.00604,0.00604,0.00604
116,0.60804,0.6212,1.155,0.90948,0.95162,0.98241,0.91822,0.924639,0.55,0.38215,1.0444,0.005446,0.005446,0.005446
92,0.62061,0.64864,1.1636,0.94507,0.90942,0.98063,0.91726,0.923597,0.51328,0.34735,1.0356,0.0063964,0.0063964,0.0063964
84,0.62344,0.65035,1.1623,0.95892,0.92265,0.982,0.91568,0.922312,0.56383,0.35792,1.0815,0.0067132,0.0067132,0.0067132
80,0.63957,0.6766,1.1712,0.98049,0.90564,0.98345,0.91532,0.922133,0.54593,0.33877,1.0538,0.0068716,0.0068716,0.0068716
124,0.5897,0.58727,1.1536,0.91494,0.93734,0.98297,0.91422,0.921095,0.62494,0.41588,1.1081,0.0051292,0.0051292,0.0051292
83,0.62878,0.68192,1.1713,0.94432,0.95542,0.984,0.90875,0.916275,0.56137,0.32724,1.0649,0.0067528,0.0067528,0.0067528
55,0.65964,0.72596,1.1785,0.94238,0.91493,0.98179,0.90877,0.916072,0.64068,0.41358,1.103,0.0078616,0.0078616,0.0078616
98,0.60506,0.6288,1.1459,0.92508,0.938,0.97741,0.90707,0.914104,0.57154,0.35872,1.0652,0.0061588,0.0061588,0.0061588
115,0.60286,0.6089,1.1534,0.91874,0.92306,0.96834,0.90796,0.913998,0.55851,0.40322,1.0625,0.0054856,0.0054856,0.0054856
95,0.62803,0.63688,1.1652,0.89394,0.93573,0.97734,0.90666,0.913728,0.53657,0.40081,1.051,0.0062776,0.0062776,0.0062776
73,0.63744,0.67005,1.1713,0.95253,0.95828,0.98141,0.90616,0.913685,0.50929,0.33637,1.0637,0.0071488,0.0071488,0.0071488
97,0.62084,0.64221,1.1673,0.95111,0.88306,0.97318,0.90699,0.913609,0.63697,0.43204,1.127,0.0061984,0.0061984,0.0061984
89,0.62191,0.66309,1.1729,0.93762,0.92609,0.98147,0.90589,0.913448,0.59082,0.39662,1.0839,0.0065152,0.0065152,0.0065152
57,0.67351,0.73857,1.1818,0.96019,0.87146,0.96829,0.9062,0.912409,0.55445,0.39056,1.0779,0.0077824,0.0077824,0.0077824
69,0.64552,0.7086,1.1761,0.94332,0.91588,0.97624,0.90496,0.912088,0.54955,0.37109,1.0677,0.0073072,0.0073072,0.0073072
88,0.63392,0.66143,1.1622,0.9361,0.90065,0.96887,0.90526,0.911621,0.55589,0.37891,1.0535,0.0065548,0.0065548,0.0065548
96,0.62508,0.65086,1.1585,0.94222,0.92909,0.97016,0.90464,0.911192,0.61291,0.37093,1.0942,0.006238,0.006238,0.006238
91,0.63213,0.66178,1.1696,0.94028,0.93339,0.98113,0.90333,0.91111,0.55559,0.34567,1.0654,0.006436,0.006436,0.006436
60,0.6499,0.72157,1.1712,0.92923,0.92904,0.96121,0.9053,0.910891,0.5008,0.38714,1.0397,0.0076636,0.0076636,0.0076636
70,0.65087,0.70858,1.1688,0.94848,0.9054,0.97681,0.90158,0.909103,0.57829,0.39519,1.1107,0.0072676,0.0072676,0.0072676
82,0.63281,0.68758,1.1654,0.9089,0.94036,0.96949,0.90221,0.908938,0.46916,0.34353,1.0166,0.0067924,0.0067924,0.0067924
78,0.633,0.67281,1.1658,0.90937,0.92744,0.97106,0.9013,0.908276,0.57843,0.44227,1.0877,0.0069508,0.0069508,0.0069508
76,0.63674,0.68555,1.1714,0.88488,0.92966,0.97077,0.90083,0.907824,0.50316,0.37948,1.0358,0.00703,0.00703,0.00703
64,0.65592,0.70994,1.1854,0.90764,0.92068,0.96253,0.89781,0.904282,0.59192,0.40798,1.081,0.0075052,0.0075052,0.0075052
56,0.6574,0.73084,1.1694,0.91317,0.90808,0.96481,0.89625,0.903106,0.58492,0.41624,1.0839,0.007822,0.007822,0.007822
65,0.65196,0.71619,1.1775,0.91215,0.92526,0.96117,0.89481,0.901446,0.56121,0.4023,1.079,0.0074656,0.0074656,0.0074656
30,0.71023,0.86904,1.2087,0.93775,0.89641,0.96357,0.89401,0.900966,0.5571,0.42832,1.0886,0.0088516,0.0088516,0.0088516
72,0.64022,0.69438,1.1716,0.91465,0.88109,0.9567,0.8901,0.89676,0.54052,0.44443,1.064,0.0071884,0.0071884,0.0071884
67,0.63895,0.70504,1.1696,0.89959,0.91514,0.95101,0.88969,0.895822,0.57635,0.43037,1.0708,0.0073864,0.0073864,0.0073864
35,0.71414,0.84765,1.207,0.92025,0.91516,0.95311,0.88731,0.89389,0.48878,0.43534,1.0451,0.0086536,0.0086536,0.0086536
