               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
225,0.53954,0.48456,1.1291,0.98663,0.97898,0.9988,0.95093,0.955717,0.43943,0.21399,1.0747,0.0011296,0.0011296,0.0011296
238,0.53783,0.48462,1.1293,0.98875,0.99202,0.99925,0.9503,0.955195,0.44483,0.21198,1.0779,0.0006148,0.0006148,0.0006148
233,0.53654,0.48557,1.1299,0.98482,0.99252,0.99939,0.95026,0.955173,0.44633,0.20791,1.0779,0.0008128,0.0008128,0.0008128
213,0.53635,0.49492,1.131,0.98588,0.99828,0.99954,0.94995,0.954909,0.4435,0.20708,1.0808,0.0016048,0.0016048,0.0016048
203,0.55084,0.52406,1.1413,0.98422,0.99601,0.99952,0.94982,0.95479,0.44851,0.20992,1.0817,0.0020008,0.0020008,0.0020008
249,0.52879,0.46911,1.1264,0.9719,0.99556,0.99869,0.9499,0.954779,0.44273,0.2089,1.0773,0.0001792,0.0001792,0.0001792
227,0.53685,0.48968,1.1249,0.96706,0.98524,0.9981,0.94966,0.954504,0.44161,0.22674,1.0757,0.0010504,0.0010504,0.0010504
226,0.54645,0.50486,1.1289,0.97549,0.99283,0.9988,0.94956,0.954484,0.43858,0.21605,1.0748,0.00109,0.00109,0.00109
210,0.55169,0.52083,1.1368,0.99004,0.98898,0.99927,0.9495,0.954477,0.44527,0.21285,1.0784,0.0017236,0.0017236,0.0017236
234,0.52782,0.48428,1.1261,0.96915,0.99802,0.99854,0.94953,0.954431,0.44869,0.2144,1.0792,0.0007732,0.0007732,0.0007732
214,0.54846,0.50263,1.1337,0.98093,0.99377,0.99926,0.94936,0.95435,0.43857,0.20947,1.0781,0.0015652,0.0015652,0.0015652
242,0.53684,0.49094,1.1293,0.98711,0.99433,0.99952,0.94907,0.954115,0.44104,0.20545,1.0775,0.0004564,0.0004564,0.0004564
193,0.55476,0.52523,1.1391,0.98934,0.97664,0.99878,0.94912,0.954086,0.44451,0.21295,1.0788,0.0023968,0.0023968,0.0023968
232,0.53049,0.48552,1.1289,0.98674,0.98929,0.99977,0.94898,0.954059,0.44965,0.20816,1.081,0.0008524,0.0008524,0.0008524
208,0.54639,0.50402,1.1313,0.98499,0.99793,0.99908,0.9489,0.953918,0.4515,0.21314,1.0852,0.0018028,0.0018028,0.0018028
231,0.53402,0.48457,1.1324,0.99033,0.99814,0.99977,0.9487,0.953807,0.45069,0.20312,1.0819,0.000892,0.000892,0.000892
229,0.54198,0.4967,1.1324,0.98796,0.98679,0.99882,0.9485,0.953532,0.44552,0.21223,1.0784,0.0009712,0.0009712,0.0009712
228,0.52617,0.48001,1.1293,0.9808,0.98353,0.99857,0.94849,0.953498,0.44358,0.21584,1.0779,0.0010108,0.0010108,0.0010108
188,0.5668,0.53078,1.1369,0.99095,0.98647,0.99906,0.94841,0.953475,0.43935,0.21629,1.073,0.0025948,0.0025948,0.0025948
236,0.5353,0.48961,1.1336,0.9914,0.97018,0.99805,0.94851,0.953464,0.44797,0.2168,1.0805,0.000694,0.000694,0.000694
247,0.52221,0.46577,1.1247,0.97307,0.99832,0.99887,0.94827,0.95333,0.44207,0.20658,1.0777,0.0002584,0.0002584,0.0002584
230,0.53273,0.48384,1.1297,0.98859,0.99616,0.99929,0.94813,0.953246,0.44747,0.20729,1.0788,0.0009316,0.0009316,0.0009316
211,0.54534,0.50963,1.1383,0.98918,0.99932,0.99954,0.94807,0.953217,0.44452,0.20789,1.0801,0.001684,0.001684,0.001684
248,0.53133,0.48817,1.1304,0.97251,1,0.99887,0.94812,0.953195,0.44336,0.20649,1.0781,0.0002188,0.0002188,0.0002188
239,0.53756,0.49672,1.1337,0.98938,0.99593,0.99954,0.94757,0.952767,0.44266,0.20726,1.0761,0.0005752,0.0005752,0.0005752
245,0.53703,0.48011,1.135,0.97374,0.9987,0.99869,0.94764,0.952745,0.4418,0.20907,1.0786,0.0003376,0.0003376,0.0003376
241,0.53307,0.48746,1.1325,0.98786,0.9896,0.99932,0.94738,0.952574,0.44,0.20369,1.0767,0.000496,0.000496,0.000496
212,0.54003,0.50108,1.1313,0.98928,0.98775,0.99885,0.94739,0.952536,0.44467,0.20512,1.0819,0.0016444,0.0016444,0.0016444
240,0.52801,0.46503,1.1268,0.98873,0.99763,0.99954,0.9473,0.952524,0.43885,0.20459,1.0752,0.0005356,0.0005356,0.0005356
197,0.55537,0.51919,1.1392,0.98023,0.99752,0.99833,0.94735,0.952448,0.44576,0.21139,1.0814,0.0022384,0.0022384,0.0022384
246,0.53812,0.49314,1.1344,0.97431,0.99511,0.99869,0.9473,0.952439,0.44229,0.21015,1.0784,0.000298,0.000298,0.000298
223,0.54283,0.5024,1.1308,0.97632,0.99229,0.99886,0.94728,0.952438,0.43973,0.21525,1.0759,0.0012088,0.0012088,0.0012088
217,0.55114,0.51002,1.1366,0.98782,0.98452,0.99837,0.94733,0.952434,0.43524,0.21153,1.074,0.0014464,0.0014464,0.0014464
237,0.53885,0.49033,1.1306,0.99039,0.97282,0.99847,0.94702,0.952165,0.44434,0.21703,1.0781,0.0006544,0.0006544,0.0006544
215,0.54634,0.49883,1.1316,0.98425,0.98497,0.99783,0.94692,0.952011,0.43784,0.2112,1.0758,0.0015256,0.0015256,0.0015256
151,0.59062,0.59141,1.1619,0.98064,0.98589,0.99848,0.94679,0.951959,0.44953,0.24095,1.0793,0.00406,0.00406,0.00406
155,0.58508,0.57335,1.1451,0.99131,0.96801,0.99636,0.94701,0.951945,0.45153,0.24445,1.0822,0.0039016,0.0039016,0.0039016
202,0.55698,0.52183,1.142,0.98462,0.98361,0.99858,0.94663,0.951825,0.44404,0.21322,1.0773,0.0020404,0.0020404,0.0020404
209,0.54981,0.50163,1.1362,0.98991,0.99366,0.99931,0.9465,0.951781,0.44966,0.20837,1.0811,0.0017632,0.0017632,0.0017632
224,0.54723,0.5026,1.1308,0.99106,0.97927,0.99878,0.94646,0.951692,0.43896,0.22171,1.075,0.0011692,0.0011692,0.0011692
244,0.53094,0.47771,1.128,0.97054,0.99371,0.99854,0.94629,0.951515,0.44207,0.20869,1.0786,0.0003772,0.0003772,0.0003772
201,0.55022,0.51376,1.1359,0.98917,0.98709,0.99882,0.94624,0.951498,0.4395,0.20842,1.0756,0.00208,0.00208,0.00208
178,0.57634,0.54881,1.1466,0.984,0.95851,0.99552,0.94637,0.951285,0.45052,0.24188,1.0815,0.0029908,0.0029908,0.0029908
243,0.53267,0.47537,1.1308,0.9742,0.99949,0.99869,0.94597,0.951242,0.44078,0.20832,1.0769,0.0004168,0.0004168,0.0004168
204,0.55048,0.51877,1.1352,0.98552,0.98504,0.99917,0.94585,0.951182,0.45094,0.2148,1.0818,0.0019612,0.0019612,0.0019612
205,0.54543,0.51903,1.1332,0.98972,0.9823,0.99867,0.94578,0.951069,0.45251,0.21866,1.0822,0.0019216,0.0019216,0.0019216
235,0.53308,0.47799,1.1308,0.97518,0.99325,0.99869,0.94571,0.951008,0.44847,0.21408,1.0805,0.0007336,0.0007336,0.0007336
221,0.54265,0.50465,1.135,0.98709,0.9964,0.99929,0.94556,0.950933,0.44131,0.20594,1.0781,0.001288,0.001288,0.001288
189,0.5624,0.55105,1.1387,0.98337,0.98483,0.99847,0.94547,0.95077,0.45117,0.22965,1.0821,0.0025552,0.0025552,0.0025552
206,0.54223,0.50247,1.1321,0.98262,0.99761,0.99837,0.94542,0.950715,0.45487,0.21204,1.0839,0.001882,0.001882,0.001882
177,0.56793,0.55334,1.1416,0.97746,0.95977,0.99576,0.94569,0.950697,0.44602,0.25113,1.0855,0.0030304,0.0030304,0.0030304
192,0.56118,0.5374,1.1433,0.98596,0.99975,0.99931,0.9452,0.950611,0.44201,0.21268,1.078,0.0024364,0.0024364,0.0024364
191,0.56248,0.53289,1.1408,0.98486,0.97941,0.99822,0.94527,0.950565,0.43515,0.22043,1.0744,0.002476,0.002476,0.002476
158,0.56941,0.54983,1.1498,0.96902,0.98538,0.99762,0.94523,0.950469,0.44152,0.23162,1.0718,0.0037828,0.0037828,0.0037828
222,0.54572,0.50323,1.1382,0.99039,0.99616,0.99952,0.94498,0.950434,0.44199,0.20561,1.0771,0.0012484,0.0012484,0.0012484
198,0.56212,0.52738,1.1329,0.98042,0.99605,0.99927,0.94496,0.950391,0.45357,0.21286,1.0829,0.0021988,0.0021988,0.0021988
218,0.54781,0.52125,1.1381,0.99132,0.98959,0.99927,0.94495,0.950382,0.43629,0.21234,1.0729,0.0014068,0.0014068,0.0014068
167,0.57486,0.56577,1.1539,0.97785,0.97612,0.99635,0.94516,0.950279,0.4381,0.23262,1.0727,0.0034264,0.0034264,0.0034264
131,0.59684,0.6037,1.1597,0.954,0.98444,0.99629,0.94514,0.950255,0.43559,0.26015,1.0734,0.004852,0.004852,0.004852
187,0.56453,0.54638,1.1442,0.98333,0.98833,0.99807,0.94491,0.950226,0.43579,0.21963,1.0738,0.0026344,0.0026344,0.0026344
220,0.54179,0.50196,1.1317,0.98963,0.99158,0.99925,0.94476,0.950209,0.43997,0.2079,1.0761,0.0013276,0.0013276,0.0013276
216,0.54838,0.50363,1.1387,0.99001,0.98372,0.99812,0.94482,0.95015,0.43861,0.21731,1.0762,0.001486,0.001486,0.001486
169,0.5769,0.55027,1.147,0.9665,0.97988,0.99535,0.94509,0.950116,0.43737,0.23924,1.0756,0.0033472,0.0033472,0.0033472
152,0.58416,0.56223,1.1354,0.98456,0.98555,0.99848,0.94441,0.949817,0.45746,0.23232,1.084,0.0040204,0.0040204,0.0040204
173,0.567,0.54655,1.1476,0.9801,0.98923,0.99877,0.94431,0.949756,0.44609,0.22308,1.0822,0.0031888,0.0031888,0.0031888
