               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
224,0.54371,0.4947,1.1254,0.98926,0.99041,1,0.94657,0.951913,0.48463,0.21261,1.076,0.0011692,0.0011692,0.0011692
245,0.53499,0.46894,1.1396,0.99576,0.9943,1,0.94656,0.951904,0.48428,0.20896,1.0708,0.0003376,0.0003376,0.0003376
180,0.55484,0.53858,1.1413,0.99218,0.98893,1,0.94649,0.951841,0.49584,0.21671,1.0783,0.0029116,0.0029116,0.0029116
248,0.52687,0.48193,1.1282,0.99652,0.99344,1,0.94648,0.951832,0.47964,0.21235,1.068,0.0002188,0.0002188,0.0002188
161,0.58327,0.5645,1.1401,0.98739,0.98699,0.99898,0.94653,0.951775,0.49866,0.23394,1.079,0.003664,0.003664,0.003664
230,0.53234,0.47831,1.1326,0.99712,0.99517,1,0.94639,0.951751,0.48255,0.19703,1.0685,0.0009316,0.0009316,0.0009316
249,0.53366,0.46343,1.1262,0.99564,0.99324,1,0.94614,0.951526,0.47975,0.20012,1.0684,0.0001792,0.0001792,0.0001792
216,0.54439,0.51206,1.1371,0.99038,0.98353,0.99983,0.946,0.951383,0.46499,0.21584,1.0625,0.001486,0.001486,0.001486
241,0.53494,0.4897,1.1334,0.99724,0.9944,1,0.94588,0.951292,0.48544,0.20533,1.0725,0.000496,0.000496,0.000496
182,0.55583,0.53222,1.14,0.99075,0.99379,1,0.9458,0.95122,0.48736,0.22344,1.0663,0.0028324,0.0028324,0.0028324
242,0.53261,0.47353,1.1246,0.99647,0.99399,1,0.94575,0.951175,0.48259,0.20327,1.0704,0.0004564,0.0004564,0.0004564
195,0.55362,0.51583,1.1311,0.99156,0.99779,1,0.94562,0.951058,0.48654,0.20926,1.0796,0.0023176,0.0023176,0.0023176
246,0.53635,0.47961,1.1335,0.99598,0.99415,1,0.94559,0.951031,0.48234,0.2156,1.0713,0.000298,0.000298,0.000298
194,0.54943,0.51688,1.1343,0.99607,0.99729,1,0.94554,0.950986,0.49457,0.21089,1.0851,0.0023572,0.0023572,0.0023572
175,0.56452,0.5356,1.1394,0.99355,0.9738,0.99931,0.94554,0.950917,0.48744,0.23233,1.0708,0.0031096,0.0031096,0.0031096
200,0.54963,0.51486,1.138,0.99513,0.99649,1,0.94536,0.950824,0.48973,0.20695,1.0769,0.0021196,0.0021196,0.0021196
183,0.55498,0.53547,1.144,0.99342,0.99685,1,0.94534,0.950806,0.49533,0.22351,1.0793,0.0027928,0.0027928,0.0027928
217,0.54739,0.51204,1.133,0.98625,0.99906,0.9997,0.9451,0.95056,0.46017,0.20284,1.0615,0.0014464,0.0014464,0.0014464
184,0.56194,0.53161,1.1394,0.9857,0.99726,0.99985,0.94508,0.950557,0.48976,0.23012,1.0758,0.0027532,0.0027532,0.0027532
196,0.54792,0.50849,1.1329,0.99246,0.9955,1,0.94505,0.950545,0.48195,0.21329,1.0753,0.002278,0.002278,0.002278
204,0.54844,0.50706,1.1349,0.99342,0.99368,1,0.94483,0.950347,0.47645,0.20827,1.0715,0.0019612,0.0019612,0.0019612
201,0.55017,0.51337,1.1359,0.9961,0.99889,1,0.94478,0.950302,0.48539,0.20562,1.0764,0.00208,0.00208,0.00208
247,0.52512,0.46635,1.1254,0.99602,0.99417,1,0.94474,0.950266,0.47996,0.21469,1.0684,0.0002584,0.0002584,0.0002584
207,0.5501,0.51116,1.136,0.99522,0.98653,0.99985,0.9447,0.950215,0.47502,0.21157,1.0722,0.0018424,0.0018424,0.0018424
215,0.54474,0.50016,1.1313,0.99362,0.99336,1,0.94467,0.950203,0.47014,0.22187,1.0644,0.0015256,0.0015256,0.0015256
232,0.52857,0.4671,1.1269,0.99654,0.99434,1,0.94462,0.950158,0.48426,0.19623,1.0722,0.0008524,0.0008524,0.0008524
158,0.56772,0.54135,1.1467,0.99268,0.96766,0.99835,0.94477,0.950128,0.47746,0.23523,1.0693,0.0037828,0.0037828,0.0037828
231,0.5324,0.48925,1.1295,0.99752,0.99463,1,0.94451,0.950059,0.48462,0.20166,1.0714,0.000892,0.000892,0.000892
151,0.58235,0.56494,1.1573,0.95577,0.97744,0.99679,0.94473,0.949936,0.47751,0.25722,1.0667,0.00406,0.00406,0.00406
159,0.58032,0.5526,1.1458,0.99606,0.9987,1,0.9442,0.94978,0.49829,0.22495,1.0757,0.0037432,0.0037432,0.0037432
163,0.56796,0.5482,1.1393,0.98724,0.98532,0.99956,0.94392,0.949484,0.48696,0.22751,1.0762,0.0035848,0.0035848,0.0035848
143,0.58807,0.58476,1.1586,0.9987,0.97715,0.99941,0.9439,0.949451,0.5222,0.24718,1.1002,0.0043768,0.0043768,0.0043768
202,0.55475,0.51337,1.1426,0.99603,0.99504,1,0.94358,0.949222,0.48882,0.21401,1.079,0.0020404,0.0020404,0.0020404
213,0.52926,0.49179,1.1315,0.99089,0.99623,1,0.94338,0.949042,0.46976,0.20121,1.0713,0.0016048,0.0016048,0.0016048
145,0.58634,0.57958,1.1477,0.99225,0.97285,0.99833,0.94353,0.94901,0.49836,0.25685,1.0851,0.0042976,0.0042976,0.0042976
186,0.55689,0.52297,1.1452,0.98617,0.99877,0.99966,0.94323,0.948873,0.49033,0.21418,1.0746,0.002674,0.002674,0.002674
146,0.57755,0.57587,1.1446,0.98863,0.99802,0.99981,0.94321,0.94887,0.48307,0.22617,1.0677,0.004258,0.004258,0.004258
205,0.54383,0.50224,1.1356,0.99613,0.99447,1,0.94318,0.948862,0.47305,0.20679,1.0663,0.0019216,0.0019216,0.0019216
208,0.54464,0.49507,1.133,0.99671,0.98708,0.99971,0.9432,0.948851,0.47197,0.21098,1.0733,0.0018028,0.0018028,0.0018028
212,0.53582,0.4989,1.1285,0.99529,0.97051,0.99815,0.94332,0.948803,0.46925,0.2147,1.0707,0.0016444,0.0016444,0.0016444
167,0.57731,0.55418,1.1495,0.98674,0.98741,0.99904,0.94313,0.948721,0.45644,0.23955,1.0536,0.0034264,0.0034264,0.0034264
148,0.5906,0.58583,1.1522,0.98894,0.97569,0.99763,0.94327,0.948706,0.48586,0.24119,1.0831,0.0041788,0.0041788,0.0041788
203,0.54651,0.50898,1.1369,0.99711,0.99906,1,0.94295,0.948655,0.48768,0.21695,1.0835,0.0020008,0.0020008,0.0020008
206,0.54308,0.49784,1.1269,0.98864,0.99221,0.99977,0.94296,0.948641,0.47694,0.20782,1.0663,0.001882,0.001882,0.001882
154,0.57788,0.56144,1.1398,0.98982,0.9897,0.99947,0.94298,0.948629,0.48193,0.22464,1.0669,0.0039412,0.0039412,0.0039412
209,0.54813,0.49771,1.1323,0.9921,0.99388,1,0.94248,0.948232,0.48213,0.21729,1.0785,0.0017632,0.0017632,0.0017632
177,0.56172,0.53632,1.1395,0.97221,0.98398,0.99795,0.94255,0.94809,0.4875,0.23883,1.0782,0.0030304,0.0030304,0.0030304
116,0.59584,0.611,1.1549,0.98711,0.97507,0.99876,0.94223,0.947883,0.5017,0.2633,1.0892,0.005446,0.005446,0.005446
174,0.55858,0.5324,1.1423,0.99116,0.97887,0.99867,0.94215,0.947802,0.48582,0.22876,1.0713,0.0031492,0.0031492,0.0031492
211,0.54171,0.49567,1.134,0.9824,0.98237,0.9986,0.94209,0.947741,0.47354,0.21481,1.0744,0.001684,0.001684,0.001684
160,0.57497,0.55214,1.1423,0.98748,0.9818,0.99902,0.942,0.947702,0.48594,0.2356,1.0662,0.0037036,0.0037036,0.0037036
172,0.57111,0.54564,1.1392,0.99317,0.98812,0.99969,0.94155,0.947364,0.50082,0.23604,1.0786,0.0032284,0.0032284,0.0032284
210,0.5464,0.51339,1.1345,0.9906,0.9793,0.99917,0.94157,0.94733,0.47015,0.21509,1.07,0.0017236,0.0017236,0.0017236
185,0.56346,0.52859,1.139,0.99557,0.9868,0.99971,0.94139,0.947222,0.49352,0.21911,1.0845,0.0027136,0.0027136,0.0027136
170,0.56518,0.54433,1.1369,0.9946,0.98235,0.99924,0.94118,0.946986,0.48058,0.22805,1.0672,0.0033076,0.0033076,0.0033076
127,0.59605,0.62096,1.1522,0.9848,0.97489,0.99809,0.94106,0.946763,0.51898,0.27301,1.1154,0.0050104,0.0050104,0.0050104
122,0.59349,0.6082,1.1527,0.95469,0.97733,0.99685,0.94117,0.946738,0.46436,0.25646,1.0601,0.0052084,0.0052084,0.0052084
153,0.57618,0.55578,1.1439,0.95767,0.98302,0.99573,0.94126,0.946707,0.48087,0.27658,1.0799,0.0039808,0.0039808,0.0039808
142,0.58611,0.57274,1.1505,0.99231,0.98761,0.9997,0.94072,0.946618,0.51414,0.23628,1.0899,0.0044164,0.0044164,0.0044164
155,0.59041,0.57062,1.1431,0.99282,0.96916,0.9975,0.94092,0.946578,0.49792,0.24308,1.0808,0.0039016,0.0039016,0.0039016
164,0.55668,0.5469,1.1413,0.98469,0.98795,0.99875,0.94064,0.946451,0.47963,0.23167,1.0688,0.0035452,0.0035452,0.0035452
169,0.5782,0.55522,1.1449,0.98428,0.98082,0.99765,0.94069,0.946386,0.47081,0.23903,1.0633,0.0033472,0.0033472,0.0033472
136,0.5835,0.58253,1.1546,0.9878,0.95609,0.99677,0.94057,0.94619,0.47953,0.2578,1.085,0.004654,0.004654,0.004654
173,0.56292,0.54177,1.1436,0.98921,0.97891,0.99829,0.94011,0.945928,0.51439,0.23563,1.0961,0.0031888,0.0031888,0.0031888
165,0.57163,0.55015,1.1437,0.98253,0.98313,0.99954,0.93969,0.945675,0.49363,0.2443,1.0891,0.0035056,0.0035056,0.0035056
139,0.58405,0.58308,1.1517,0.99468,0.96553,0.99755,0.93982,0.945593,0.51163,0.25262,1.102,0.0045352,0.0045352,0.0045352
119,0.60207,0.62237,1.1555,0.97481,0.98017,0.99522,0.93983,0.945369,0.49786,0.26922,1.0922,0.0053272,0.0053272,0.0053272
157,0.57663,0.56055,1.1432,0.99325,0.99444,0.99957,0.93922,0.945255,0.50324,0.22991,1.087,0.0038224,0.0038224,0.0038224
166,0.5803,0.54865,1.1425,0.99407,0.98572,0.99956,0.93908,0.945128,0.48919,0.22294,1.0758,0.003466,0.003466,0.003466
132,0.59388,0.60465,1.1529,0.99032,0.94856,0.99688,0.93866,0.944482,0.49522,0.25477,1.0872,0.0048124,0.0048124,0.0048124
